"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @bzmills: Built my first #serverless #jamstack #staticsite #headlesscms website with  @contentful, @jekyllrb and @Netlify.  A maz ing! #‚Ä¶",FALSE,0,NA,2018-02-27 02:58:34,FALSE,NA,"968319417619832834",NA,"<a href=""http://curationsuite.com"" rel=""nofollow"">CurationSuite</a>","CurationSuite",3,TRUE,FALSE,NA,NA
"RT @_CalvinAllen: I went on a podcast tonight and gave some love to my new favorite product, @Netlify.",FALSE,0,NA,2018-02-27 02:14:30,FALSE,NA,"968308326802083841",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","biilmann",1,TRUE,FALSE,NA,NA
"I went on a podcast tonight and gave some love to my new favorite product, @Netlify.",FALSE,7,NA,2018-02-27 02:07:45,FALSE,NA,"968306631867097091",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_CalvinAllen",1,FALSE,FALSE,NA,NA
"RT @designbyajay: Things that are magic:

@Netlify 
@AnimaApp 

They are magic because they make me feel like a magician. Making websites o‚Ä¶",FALSE,0,NA,2018-02-27 01:49:20,FALSE,NA,"968301995143585792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Chr_Bach",1,TRUE,FALSE,NA,NA
"Things that are magic:

@Netlify 
@AnimaApp 

They are magic because they make me feel like a magician. Making websites out of thin air.",FALSE,2,NA,2018-02-27 01:45:04,FALSE,NA,"968300922391683072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","designbyajay",1,FALSE,FALSE,NA,NA
"RT @bzmills: Built my first #serverless #jamstack #staticsite #headlesscms website with  @contentful, @jekyllrb and @Netlify.  A maz ing! #‚Ä¶",FALSE,0,NA,2018-02-27 01:18:32,FALSE,NA,"968294245470736385",NA,"<a href=""http://youbrandinc.com/"" rel=""nofollow"">AmysTweets</a>","NoteworthyWifey",3,TRUE,FALSE,NA,NA
"Built my first #serverless #jamstack #staticsite #headlesscms website with  @contentful, @jekyllrb and @Netlify.  A‚Ä¶ https://t.co/mBvgat6auF",FALSE,7,NA,2018-02-27 00:29:48,TRUE,NA,"968281978125672451",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bzmills",3,FALSE,FALSE,NA,NA
".@Netlify support is just amazing. They got my SSL problem sorted out in a couple of email exchanges. Thanks guys, you rock!",FALSE,1,NA,2018-02-26 22:57:47,FALSE,NA,"968258824950964227",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fbnlsr",0,FALSE,FALSE,NA,NA
"@erquhart @adamrenklint @Netlify @circleci In many cases you can also just run the tests as part of the build in Ne‚Ä¶ https://t.co/vukC3oR02V",FALSE,4,"erquhart",2018-02-26 22:37:17,TRUE,"968252053637206022","968253665961156608","133430153","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","biilmann",0,FALSE,FALSE,NA,NA
"Unhappy with the price increase from @wpengine? Rebuild as static (do you really need WordPress?) and move to @Netlify for ¬£0 a month Ì†ΩÌ±çÌ†ΩÌ∏Å",FALSE,8,NA,2018-02-26 22:36:11,FALSE,NA,"968253385496514567",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","crgeary",0,FALSE,FALSE,NA,NA
"@adamrenklint @Netlify @circleci Only if you have actual tests running in your CI environment. If Travis is just ru‚Ä¶ https://t.co/DOH5srviZo",FALSE,0,"adamrenklint",2018-02-26 22:30:53,TRUE,"968251423527002112","968252053637206022","79160108","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","erquhart",0,FALSE,FALSE,NA,NA
"The benefits of running tests in a separate service seems small, and combining the two means foregoing the awesome‚Ä¶ https://t.co/3fgsUyonEp",FALSE,0,"adamrenklint",2018-02-26 22:30:14,TRUE,"968251423527002112","968251888809504769","79160108","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","adamrenklint",0,FALSE,FALSE,NA,NA
"With @Netlify notifying if a build fails, on a project with a test suite that doesn't take minutes to complete, do‚Ä¶ https://t.co/m1hzwPlLJk",FALSE,0,NA,2018-02-26 22:28:23,TRUE,NA,"968251423527002112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","adamrenklint",0,FALSE,FALSE,NA,NA
"Just deployed a few more updates to https://t.co/dOxDiUJxoq using @Netlify has made this process super smooth. Lovi‚Ä¶ https://t.co/m8oLRnPGSD",FALSE,5,NA,2018-02-26 21:42:29,TRUE,NA,"968239871516139526",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","a_alfredo",1,FALSE,FALSE,NA,NA
"RT @jamstatic_fr: Le user split-testing chez @Netlify : des branches Git, les conditions de production, aucun ajout de JavaScript  Ì†æÌ¥ô

https‚Ä¶",FALSE,0,NA,2018-02-26 19:17:41,FALSE,NA,"968203433311391750",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ArnaudLigny",1,TRUE,FALSE,NA,NA
"RT @jeremyabrahams: #JAMStack of @gatsbyjs hosted on @Netlify driven by @contentful headless CMS is Ì†ΩÌ≤Ø and fast fast fast Ì†ΩÌ¥•",FALSE,0,NA,2018-02-26 19:05:22,FALSE,NA,"968200334148485120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","martin_casado",4,TRUE,FALSE,NA,NA
"@xieyihui Subdomain might be easier, I‚Äôm typically not patient enough to wait for dns, esp now that i‚Äôm spoiled by‚Ä¶ https://t.co/5x3bRWd1pm",FALSE,0,"xieyihui",2018-02-26 18:50:03,TRUE,"968195350040338432","968196478354247684","39010299","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iŒüS</a>","romain_francois",0,FALSE,FALSE,NA,NA
"@RyanTownsend @AndyDavies @indysigner @smashingconf All good points. Yeah this demo is very much focussed on how MV‚Ä¶ https://t.co/rTtT9ivyx1",FALSE,0,"RyanTownsend",2018-02-26 18:25:45,TRUE,"968188812458414085","968190365869191168","2202971","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","philhawksworth",0,FALSE,FALSE,NA,NA
"RT @jeremyabrahams: #JAMStack of @gatsbyjs hosted on @Netlify driven by @contentful headless CMS is Ì†ΩÌ≤Ø and fast fast fast Ì†ΩÌ¥•",FALSE,0,NA,2018-02-26 18:23:58,FALSE,NA,"968189916680093696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Netlify",4,TRUE,FALSE,NA,NA
"@kelseyhightower You may be interested in @Netlify Functions. Dependencies are compiled into your functions and dep‚Ä¶ https://t.co/c1tpb0vTQc",FALSE,1,"kelseyhightower",2018-02-26 18:09:25,TRUE,"968151179258609664","968186255325454339","159822053","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","philhawksworth",0,FALSE,FALSE,NA,NA
"RT @jeremyabrahams: #JAMStack of @gatsbyjs hosted on @Netlify driven by @contentful headless CMS is Ì†ΩÌ≤Ø and fast fast fast Ì†ΩÌ¥•",FALSE,0,NA,2018-02-26 18:06:38,FALSE,NA,"968185552171339778",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rccclr",4,TRUE,FALSE,NA,NA
"@kelseyhightower @Netlify @Firebase But we basically know what the higher-level serverless world is, through servic‚Ä¶ https://t.co/NSP1Y54Em5",FALSE,2,"JoeEmison",2018-02-26 18:05:47,TRUE,"968185018894954496","968185338056314880","272692606","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoeEmison",0,FALSE,FALSE,NA,NA
"@kelseyhightower @Netlify @Firebase You have to think about AWS as a massive, complex platform that is slowly windi‚Ä¶ https://t.co/PMva4Ylw1s",FALSE,0,"JoeEmison",2018-02-26 18:04:31,TRUE,"968184515670798336","968185018894954496","272692606","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoeEmison",0,FALSE,FALSE,NA,NA
"@kelseyhightower @Netlify Also @Firebase.",FALSE,1,"JoeEmison",2018-02-26 18:02:31,FALSE,"968184217707433989","968184515670798336","272692606","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoeEmison",0,FALSE,FALSE,NA,NA
"@kelseyhightower Check out @Netlify. Handles dependencies from code alone.",FALSE,2,"kelseyhightower",2018-02-26 18:01:20,FALSE,"968151179258609664","968184217707433989","159822053","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoeEmison",0,FALSE,FALSE,NA,NA
"Man, @Netlify is awesome for getting web sites up quick.",FALSE,1,NA,2018-02-26 17:36:12,FALSE,NA,"968177892789284871",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","phishy",0,FALSE,FALSE,NA,NA
"RT @jeremyabrahams: #JAMStack of @gatsbyjs hosted on @Netlify driven by @contentful headless CMS is Ì†ΩÌ≤Ø and fast fast fast Ì†ΩÌ¥•",FALSE,0,NA,2018-02-26 17:22:00,FALSE,NA,"968174321049878528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gatsbyjs",4,TRUE,FALSE,NA,NA
"#JAMStack of @gatsbyjs hosted on @Netlify driven by @contentful headless CMS is Ì†ΩÌ≤Ø and fast fast fast Ì†ΩÌ¥•",FALSE,25,NA,2018-02-26 17:14:27,FALSE,NA,"968172422640873472",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jeremyabrahams",4,FALSE,FALSE,NA,NA
"RT @erik_howard: New blog post on getting @GoHugoIO up and running on @Netlify 
https://t.co/XFxglYiiZm https://t.co/VWHMCUCtmu",FALSE,0,NA,2018-02-26 16:42:23,FALSE,NA,"968164352170778624",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","biilmann",1,TRUE,FALSE,NA,NA
"New blog post on getting @GoHugoIO up and running on @Netlify 
https://t.co/XFxglYiiZm https://t.co/VWHMCUCtmu",FALSE,1,NA,2018-02-26 16:25:38,FALSE,NA,"968160134630465541",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","erik_howard",1,FALSE,FALSE,NA,NA
"@philhawksworth @Netlify Ì†ΩÌ∏Ç",FALSE,1,"philhawksworth",2018-02-26 15:21:18,FALSE,"968141630569140224","968143943471857664","7655012","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","atelierschork",0,FALSE,FALSE,NA,NA
"@ossia @JK9147 @biilmann @Netlify @gatsbyjs Testing now",FALSE,2,"ossia",2018-02-26 15:19:55,FALSE,"968143235917869056","968143595709632513","341643950","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BounceyTaylor",0,FALSE,FALSE,NA,NA
"@JK9147 @biilmann @Netlify @gatsbyjs CC @BounceyTaylor",FALSE,0,"JK9147",2018-02-26 15:18:29,FALSE,"967910396811202560","968143235917869056","497338658","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ossia",0,FALSE,FALSE,NA,NA
"That feeling when you can't spell where you work. (@Netlify) https://t.co/9mooClZG3P",FALSE,8,NA,2018-02-26 15:12:06,FALSE,NA,"968141630569140224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","philhawksworth",0,FALSE,FALSE,NA,NA
"@trysmudford @GoHugoIO @Netlify Good read @trysmudford - thanks for Sharing! Love the new design.",FALSE,0,"trysmudford",2018-02-26 15:08:37,FALSE,"967367823596113920","968140751979900928","46959723","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","iambradleymoon",0,FALSE,FALSE,NA,NA
"@charis @Netlify Got it. OK. I think I know what might be helpful for others in that situation.",FALSE,1,"charis",2018-02-26 14:48:40,FALSE,"968135195919491072","968135734417920000","47614929","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","philhawksworth",0,FALSE,FALSE,NA,NA
"@philhawksworth @Netlify Always! Dorkie loves to help!",FALSE,1,"philhawksworth",2018-02-26 14:46:48,FALSE,"968135052407304193","968135262944378883","7655012","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","charis",0,FALSE,FALSE,NA,NA
"@philhawksworth @Netlify I had an error in my deploy log (can‚Äôt find anymore). It said something ruby I guess, I ha‚Ä¶ https://t.co/m3x5VRZ1R4",FALSE,1,"philhawksworth",2018-02-26 14:46:32,TRUE,"968131717453307904","968135195919491072","7655012","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","charis",0,FALSE,FALSE,NA,NA
"@charis @Netlify Gotcha! Alright Dorkie, let me see what I can rustle up. Perhaps you'd be kind enough to cast your‚Ä¶ https://t.co/6JRuNTpZa9",FALSE,0,"charis",2018-02-26 14:45:58,TRUE,"968134447856889856","968135052407304193","47614929","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","philhawksworth",0,FALSE,FALSE,NA,NA
"@philhawksworth @Netlify What to expect at step 3. When I started I didn‚Äôt get the mental model yet that Netlify do‚Ä¶ https://t.co/npDprNWyRi",FALSE,1,"philhawksworth",2018-02-26 14:43:34,TRUE,"968131717453307904","968134447856889856","7655012","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","charis",0,FALSE,FALSE,NA,NA
"@charis @Netlify Can you expand on that a little? ""Getting started"" as in ""from zero to CI deploys via git""? And wh‚Ä¶ https://t.co/boJhCIhQ7M",FALSE,0,"charis",2018-02-26 14:32:43,TRUE,"968130107163394048","968131717453307904","47614929","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","philhawksworth",0,FALSE,FALSE,NA,NA
"@philhawksworth @Netlify Ì†ºÌæâ
I think the whole getting started process is pretty useful too. 
Also, I got stuck with‚Ä¶ https://t.co/WXQXw7FO6e",FALSE,0,"philhawksworth",2018-02-26 14:26:19,TRUE,"968129334778253312","968130107163394048","7655012","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","charis",0,FALSE,FALSE,NA,NA
"@charis Yay! Thanks. I find short videos help me too. I plan to make a handful more for various features on‚Ä¶ https://t.co/EW00Znp9fZ",FALSE,0,"charis",2018-02-26 14:23:15,TRUE,"968124320798031872","968129334778253312","47614929","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","philhawksworth",0,FALSE,FALSE,NA,NA
"@philhawksworth @Netlify You guys rock! Thanks mate!",FALSE,1,"philhawksworth",2018-02-26 13:34:12,FALSE,"968114726214557696","968116991235182592","7655012","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChrisFerdinandi",0,FALSE,FALSE,NA,NA
"@ChrisFerdinandi Yep! Since its job is to manage assets directly to your git repo, it doesn't depend on @Netlify. I‚Ä¶ https://t.co/6JtVazwFMp",FALSE,1,"ChrisFerdinandi",2018-02-26 13:25:12,TRUE,"968113584898215936","968114726214557696","16470269","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","philhawksworth",0,FALSE,FALSE,NA,NA
"Le user split-testing chez @Netlify : des branches Git, les conditions de production, aucun ajout de JavaScript  Ì†æÌ¥ô

https://t.co/q47Jolkbw3",FALSE,4,NA,2018-02-26 13:16:41,FALSE,NA,"968112583608848385",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","jamstatic_fr",1,FALSE,FALSE,NA,NA
"@charis @Netlify Oh bother! https://t.co/yBfnU0wYdG",FALSE,1,"charis",2018-02-26 13:11:23,FALSE,"968109564104077312","968111250004762624","47614929","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","philhawksworth",0,FALSE,FALSE,NA,NA
"@AdrienRahier @Netlify A quick look at how that works @AdrienRahier 

https://t.co/9mooClZG3P",FALSE,1,"AdrienRahier",2018-02-26 13:09:11,FALSE,"966976409125179393","968110695500931072","65738205","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","philhawksworth",0,FALSE,FALSE,NA,NA
"@philhawksworth Pssst! @netlify is spelled wrong :)",FALSE,0,"philhawksworth",2018-02-26 13:04:41,FALSE,"968109066806616066","968109564104077312","7655012","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","charis",0,FALSE,FALSE,NA,NA
"@shazron @philhawksworth @Netlify Oh, that‚Äôs a very interesting image Ì†ΩÌ∏≥

Indeed, should be www :)",FALSE,0,"shazron",2018-02-26 12:44:48,FALSE,"968090732849328133","968104561842954240","14522927","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","webconf_asia",0,FALSE,FALSE,NA,NA
"@bibliocloud @Netlify @algolia @middlemanapp  https://t.co/xxmVWkmoDJ",FALSE,1,"bibliocloud",2018-02-26 12:40:44,FALSE,"968094161676242944","968103537984114689","389682206","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","philhawksworth",0,FALSE,FALSE,NA,NA
"RT @bibliocloud: Unveiling our new website! Thanks to @algolia @middlemanapp @dnsimple @netlify @bitbucket and @pipedrive for making it a s‚Ä¶",FALSE,0,NA,2018-02-26 12:10:41,FALSE,NA,"968095976312406016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fredzannarbor",6,TRUE,FALSE,NA,NA
"@philhawksworth @Netlify @algolia @middlemanapp (the redirect to fix the non-custom domain worked like a charm! had‚Ä¶ https://t.co/W8yOvZ2R3D",FALSE,0,"philhawksworth",2018-02-26 12:03:29,TRUE,"968061043263012864","968094161676242944","7655012","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bibliocloud",0,FALSE,FALSE,NA,NA
"@philhawksworth @webconf_asia @Netlify Interesting image at ‚Äòww‚Äô subdomain. Probably meant ‚Äòwww‚Äô.",FALSE,0,"philhawksworth",2018-02-26 11:49:51,FALSE,"968042513981460481","968090732849328133","7655012","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shazron",0,FALSE,FALSE,NA,NA
"@bibliocloud @algolia @middlemanapp @dnsimple @Netlify @Bitbucket @pipedrive Looks great!",FALSE,2,"bibliocloud",2018-02-26 11:45:46,FALSE,"968054420712849408","968089705140097025","389682206","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ajrbyers",0,FALSE,FALSE,NA,NA
"RT @jamstatic_fr: Premier meetup #JAMStack Toulouse le 16 mars prochain avec @philhawksworth de @Netlify et @martynd d‚Äô@algolia 

https://t‚Ä¶",FALSE,0,NA,2018-02-26 11:19:29,FALSE,NA,"968083091259580416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ArnaudLigny",4,TRUE,FALSE,NA,NA
"@philhawksworth @Netlify Alright, will do. Thanks a lot for your help! :)",FALSE,0,"philhawksworth",2018-02-26 11:16:47,FALSE,"968082199760252934","968082411396444160","7655012","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fbnlsr",0,FALSE,FALSE,NA,NA
"@fbnlsr @Netlify hmm. Odd. If you email support@netlify.com, the boffins there will be able to help you a little better than me.",FALSE,0,"fbnlsr",2018-02-26 11:15:57,FALSE,"968069675564269568","968082199760252934","205418510","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","philhawksworth",0,FALSE,FALSE,NA,NA
"@rtfeldman If you haven‚Äôt hosted a static site with @Netlify yet, that‚Äôs worth trying out.",FALSE,6,"rtfeldman",2018-02-26 11:10:27,FALSE,"968001154129920000","968080815669305345","16098129","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","avanslaars",0,FALSE,FALSE,NA,NA
"RT @bibliocloud: Unveiling our new website! Thanks to @algolia @middlemanapp @dnsimple @netlify @bitbucket and @pipedrive for making it a s‚Ä¶",FALSE,0,NA,2018-02-26 11:01:07,FALSE,NA,"968078469690265600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nbnibooks",6,TRUE,FALSE,NA,NA
"RT @jamstatic_fr: Premier meetup #JAMStack Toulouse le 16 mars prochain avec @philhawksworth de @Netlify et @martynd d‚Äô@algolia 

https://t‚Ä¶",FALSE,0,NA,2018-02-26 10:46:57,FALSE,NA,"968074904871555074",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Uxlco0",4,TRUE,FALSE,NA,NA
"RT @bibliocloud: Unveiling our new website! Thanks to @algolia @middlemanapp @dnsimple @netlify @bitbucket and @pipedrive for making it a s‚Ä¶",FALSE,0,NA,2018-02-26 10:41:18,FALSE,NA,"968073479789727745",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AmberBooks",6,TRUE,FALSE,NA,NA
"RT @jamstatic_fr: Premier meetup #JAMStack Toulouse le 16 mars prochain avec @philhawksworth de @Netlify et @martynd d‚Äô@algolia 

https://t‚Ä¶",FALSE,0,NA,2018-02-26 10:31:25,FALSE,NA,"968070995021049856",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","aperoweb_tlse",4,TRUE,FALSE,NA,NA
"Premier meetup #JAMStack Toulouse le 16 mars prochain avec @philhawksworth de @Netlify et @martynd d‚Äô@algolia 

https://t.co/3eJeuuVRPC",FALSE,4,NA,2018-02-26 10:30:55,FALSE,NA,"968070867061231618",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","jamstatic_fr",4,FALSE,FALSE,NA,NA
"@philhawksworth @Netlify Hey Phil, It's when I use https://t.co/Ynb8rvYfPJ (that is straight to the Apex domain, with an https call)",FALSE,0,"philhawksworth",2018-02-26 10:26:11,FALSE,"968054994841821184","968069675564269568","7655012","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fbnlsr",0,FALSE,FALSE,NA,NA
"@LukasRplus @madsobel @kylemathews @gatsbyjs @contentful @Netlify @font Ì†ΩÌ±å",FALSE,0,"LukasRplus",2018-02-26 09:57:29,FALSE,"968061947177525249","968062455300706304","84549536","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","philhawksworth",0,FALSE,FALSE,NA,NA
"@madsobel @kylemathews @gatsbyjs @contentful @Netlify @font Implementation was super simple and worked out perfectl‚Ä¶ https://t.co/3hmhQqyT3u",FALSE,4,"madsobel",2018-02-26 09:55:28,TRUE,"966599456014721024","968061947177525249","92066258","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LukasRplus",0,FALSE,FALSE,NA,NA
"@bibliocloud @Netlify @algolia @middlemanapp Ì†ΩÌ±çÌ†æÌ¥û",FALSE,0,"bibliocloud",2018-02-26 09:51:53,FALSE,"968059580101120000","968061043263012864","389682206","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","philhawksworth",0,FALSE,FALSE,NA,NA
"RT @bibliocloud: Unveiling our new website! Thanks to @algolia @middlemanapp @dnsimple @netlify @bitbucket and @pipedrive for making it a s‚Ä¶",FALSE,0,NA,2018-02-26 09:50:58,FALSE,NA,"968060815499722753",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","rosiejbest",6,TRUE,FALSE,NA,NA
"RT @bibliocloud: Unveiling our new website! Thanks to @algolia @middlemanapp @dnsimple @netlify @bitbucket and @pipedrive for making it a s‚Ä¶",FALSE,0,NA,2018-02-26 09:50:11,FALSE,NA,"968060619093168128",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","saramoohead",6,TRUE,FALSE,NA,NA
"@philhawksworth @Netlify @algolia Ah, good thought. That _redirects capability in @netlify worked a charm for our o‚Ä¶ https://t.co/o2vTf2px1V",FALSE,1,"philhawksworth",2018-02-26 09:46:04,TRUE,"968058654669836288","968059580101120000","7655012","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bibliocloud",0,FALSE,FALSE,NA,NA
"@bibliocloud @Netlify aha. Ok. Just as long as you are aware. @algolia search seems to work beautifully other than‚Ä¶ https://t.co/fwDTz6Yvuq",FALSE,0,"bibliocloud",2018-02-26 09:42:23,TRUE,"968057587861262336","968058654669836288","389682206","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","philhawksworth",0,FALSE,FALSE,NA,NA
"@philhawksworth @Netlify I know... I don't like to mention it to them as it's a free service and it's already so ac‚Ä¶ https://t.co/CWYQQgOLvq",FALSE,0,"philhawksworth",2018-02-26 09:38:09,TRUE,"968056638807658496","968057587861262336","7655012","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bibliocloud",0,FALSE,FALSE,NA,NA
"RT @bibliocloud: Unveiling our new website! Thanks to @algolia @middlemanapp @dnsimple @netlify @bitbucket and @pipedrive for making it a s‚Ä¶",FALSE,0,NA,2018-02-26 09:37:44,FALSE,NA,"968057482517078018",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DatabaseSponge",6,TRUE,FALSE,NA,NA
"@bibliocloud 

(pssst... it like like your Algolia search still references your @Netlify subdomain site. Results wo‚Ä¶ https://t.co/ijSvHii3Bo",FALSE,0,"bibliocloud",2018-02-26 09:34:22,TRUE,NA,"968056638807658496","389682206","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","philhawksworth",0,FALSE,FALSE,NA,NA
"@bibliocloud @algolia @middlemanapp @dnsimple @Netlify @Bitbucket @pipedrive Nice!",FALSE,2,"bibliocloud",2018-02-26 09:33:47,FALSE,"968054420712849408","968056491549843459","389682206","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","philhawksworth",0,FALSE,FALSE,NA,NA
"@fbnlsr @Netlify Hey Fabien... what URL is returning this error to you? https://t.co/A0GdTTM8Hj seems to be behavin‚Ä¶ https://t.co/Kh5q67PDh8",FALSE,0,"fbnlsr",2018-02-26 09:27:51,TRUE,"968047226978295808","968054994841821184","205418510","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","philhawksworth",0,FALSE,FALSE,NA,NA
"Unveiling our new website! Thanks to @algolia @middlemanapp @dnsimple @netlify @bitbucket and @pipedrive for making‚Ä¶ https://t.co/YO8jygRqMg",FALSE,9,NA,2018-02-26 09:25:34,TRUE,NA,"968054420712849408",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bibliocloud",6,FALSE,FALSE,NA,NA
"@bigardone @rtfeldman @Netlify I couldn't agree more Ì†ΩÌ∏ç",FALSE,2,"bigardone",2018-02-26 09:22:00,FALSE,"968041136022523904","968053522691436545","82035190","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","odarriba",0,FALSE,FALSE,NA,NA
"Hey @Netlify sorry to spam you but could you look into it?",FALSE,0,"fbnlsr",2018-02-26 08:56:59,FALSE,"966959199719534592","968047226978295808","205418510","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fbnlsr",0,FALSE,FALSE,NA,NA
